steps,wild_median,mutant_median,total_counts
625,170.82517880653313,29.174821193466894,200.00000000000003
626,170.68686868686868,29.313131313131315,200.0
627,169.93975903614458,30.06024096385542,200.0
628,170.47619047619048,29.523809523809526,200.0
629,170.03386550556363,29.966134494436382,200.0
630,170.56063594525133,29.439364054748673,200.0
631,171.35531135531136,28.644688644688642,200.0
632,170.77637130801688,29.223628691983123,200.0
633,170.6593047763232,29.34069522367679,200.0
634,170.59622011068183,29.40377988931816,200.0
635,170.35158891142663,29.64841108857336,200.0
636,170.41420118343197,29.585798816568047,200.00000000000003
637,170.67962231005708,29.320377689942912,200.0
638,170.8407139937321,29.15928600626788,199.99999999999997
639,170.85995085995086,29.14004914004914,200.0
640,171.52073732718893,28.479262672811057,199.99999999999997
641,171.1756168359942,28.824383164005805,200.0
642,170.75698080279233,29.243019197207676,200.0
643,170.54234571199572,29.457654288004274,200.0
644,171.2459150326797,28.75408496732026,199.99999999999997
645,171.51675485008818,28.483245149911816,200.0
646,170.69063260746321,29.309367392536767,199.99999999999997
647,170.35002035002034,29.649979649979652,200.0
648,170.1282051282051,29.871794871794872,199.99999999999997
649,169.7810659821833,30.2189340178167,200.0
650,169.82186149467694,30.17813850532307,200.0
651,170.23458810692853,29.76541189307147,200.0
652,170.26190476190476,29.73809523809524,200.0
653,170.2915681639086,29.70843183609141,200.00000000000003
654,169.78938130759104,30.210618692408953,200.0
655,170.14780799311185,29.85219200688814,200.0
656,169.73328591749643,30.266714082503555,200.0
657,169.82347996637714,30.176520033622868,200.0
658,170.14780799311185,29.85219200688814,200.0
659,170.32804232804233,29.67195767195767,200.0
660,170.30414746543778,29.69585253456221,200.0
661,169.49910554561717,30.500894454382827,200.0
662,169.09814323607426,30.90185676392573,200.0
663,170.93023255813952,29.069767441860467,200.0
664,169.84848484848484,30.151515151515152,200.0
665,170.70063694267517,29.29936305732484,200.0
666,170.254458024444,29.745541975556,200.0
667,171.29881656804736,28.70118343195266,200.00000000000003
668,171.41326475945567,28.586735240544304,199.99999999999997
669,171.07178048965358,28.9282195103464,199.99999999999997
670,171.16308370737855,28.83691629262146,200.0
671,171.7652767668365,28.234723233163493,200.0
672,171.60493827160494,28.39506172839506,200.0
673,172.1722060515806,27.827793948419412,200.0
674,172.883631713555,27.116368286445013,200.0
675,172.7000563539025,27.29994364609749,200.0
676,173.8883399209486,26.11166007905138,199.99999999999997
677,173.6090183603996,26.390981639600426,200.00000000000003
678,173.99355877616748,26.006441223832528,200.0
679,173.3748949285514,26.625105071448584,200.0
680,173.86751650352835,26.132483496471657,200.0
681,173.6237144585602,26.376285541439803,200.0
682,172.89488966318234,27.105110336817656,200.0
683,173.01098162259078,26.989018377409234,200.0
684,171.97452229299364,28.02547770700637,200.0
685,172.58883248730965,27.411167512690355,200.0
686,173.4638276469109,26.53617235308911,200.0
687,173.7610206722234,26.23897932777661,200.0
688,173.43989618968973,26.560103810310252,200.0
689,173.628377762242,26.371622237757986,199.99999999999997
690,173.96217145664457,26.03782854335544,200.0
691,174.29975429975428,25.7002457002457,199.99999999999997
692,174.35897435897436,25.64102564102564,200.0
693,173.76813762154075,26.231862378459237,199.99999999999997
694,173.54901840866,26.450981591339982,200.0
695,174.16382500181382,25.836174998186166,200.0
696,174.01332505222743,25.98667494777257,200.0
697,175.0940316514087,24.9059683485913,200.0
698,174.6326345845811,25.367365415418895,200.0
699,175.1323344069458,24.867665593054195,200.0
700,175.41160593792173,24.588394062078272,200.0
701,175.28146742567995,24.71853257432005,200.0
702,175.6360015418219,24.36399845817808,200.0
703,175.29693799716682,24.70306200283317,200.0
704,174.60606060606062,25.39393939393939,200.0
705,175.77352472089314,24.226475279106857,200.0
706,175.51437525548442,24.4856247445156,200.00000000000003
707,175.71696596086838,24.2830340391316,199.99999999999997
708,175.38899430740037,24.61100569259962,200.0
709,175.07396449704143,24.92603550295858,200.0
710,176.0084296486549,23.99157035134512,200.00000000000003
711,175.2748580403528,24.725141959647214,200.0
712,175.55919436711972,24.440805632880302,200.00000000000003
713,175.7908757908758,24.209124209124212,200.0
714,175.75757575757575,24.242424242424242,200.0
715,175.29693799716682,24.70306200283317,200.0
716,175.4320987654321,24.567901234567902,200.0
717,175.47199683356422,24.52800316643578,200.0
718,175.56756756756758,24.43243243243243,200.0
719,175.56460211301734,24.43539788698265,200.0
720,176.2395679921453,23.760432007854686,200.0
721,176.43405188162222,23.565948118377786,200.0
722,176.65870171246516,23.341298287534844,200.0
723,176.73065505640216,23.269344943597865,200.00000000000003
724,176.76461091378752,23.235389086212464,200.0
725,176.6931216931217,23.306878306878307,200.0
726,177.35714285714286,22.642857142857142,200.0
727,176.92679975801573,23.07320024198427,200.0
728,176.8826385400971,23.117361459902895,200.0
729,177.63157894736844,22.36842105263158,200.00000000000003
730,177.409793814433,22.59020618556701,200.0
731,177.71570453134697,22.28429546865301,199.99999999999997
732,178.24542124542126,21.754578754578755,200.0
733,177.63888888888889,22.36111111111111,200.0
734,177.6434051881622,22.35659481183778,200.0
735,177.52808988764045,22.47191011235955,200.0
736,177.16181180417874,22.838188195821257,200.0
737,177.46052966641201,22.53947033358798,200.0
738,177.5594220910362,22.440577908963803,200.0
739,178.5548902195609,21.44510978043912,200.0
740,177.7087646652864,22.291235334713594,200.0
741,177.49648382559772,22.50351617440225,199.99999999999997
742,177.096018735363,22.903981264637004,200.0
743,177.36154244306417,22.63845755693582,200.0
744,176.57699443413728,23.42300556586271,200.0
745,175.7217321571772,24.278267842822775,199.99999999999997
746,176.68997668997667,23.310023310023308,199.99999999999997
747,177.921146953405,22.078853046594983,200.0
748,177.7087646652864,22.291235334713594,200.0
749,178.7345872863707,21.2654127136293,200.0
750,178.90397350993376,21.096026490066226,200.0
751,178.72411242603553,21.275887573964496,200.00000000000003
752,179.69333848730832,20.306661512691665,200.0
753,179.35159141376758,20.64840858623242,200.0
754,179.4343113930743,20.56568860692572,200.0
755,178.41074607541674,21.589253924583268,200.0
756,177.65034505422278,22.349654945777193,199.99999999999997
757,178.19399470120695,21.806005298793053,200.0
758,178.22173508702005,21.77826491297994,200.0
759,178.7500742588962,21.249925741103784,200.0
760,177.2767537014384,22.723246298561605,200.0
761,177.51164337990684,22.488356620093146,200.0
762,178.1650641025641,21.834935897435898,200.0
763,178.44079445512259,21.559205544877397,199.99999999999997
764,177.959927140255,22.040072859744992,199.99999999999997
765,177.51177533024048,22.48822466975954,200.00000000000003
766,178.06414662084765,21.93585337915235,200.0
767,179.09813815348258,20.901861846517424,200.0
768,178.7604748603352,21.239525139664806,200.0
769,177.45139927365946,22.548600726340524,200.0
770,178.74326876005316,21.25673123994685,200.0
771,179.04423635776558,20.95576364223442,200.0
772,177.84992784992784,22.15007215007215,200.0
773,177.8882912141818,22.111708785818195,200.0
774,177.98144545862638,22.018554541373636,200.00000000000003
775,177.71867612293144,22.281323877068555,200.0
776,178.40274375306225,21.597256246937775,200.00000000000003
777,178.698752228164,21.301247771836007,200.00000000000003
778,178.83538633818588,21.16461366181411,200.0
779,178.5924713584288,21.407528641571194,200.0
780,177.45139927365946,22.548600726340524,200.0
781,178.67965367965368,21.32034632034632,200.0
782,178.12316715542522,21.87683284457478,200.0
783,178.6489419424851,21.351058057514923,200.00000000000003
784,178.86170212765958,21.138297872340424,200.0
785,179.3909114286764,20.609088571323607,200.0
786,180.0662251655629,19.933774834437084,200.0
787,180.73994533385397,19.260054666146036,200.0
788,180.3519394512772,19.6480605487228,200.0
789,180.54545454545453,19.454545454545453,200.0
790,180.23334690001354,19.76665309998643,199.99999999999997
791,180.39131920710867,19.60868079289132,200.0
792,181.19103773584905,18.808962264150946,200.0
793,180.61450044208664,19.385499557913352,200.0
794,180.5287662121716,19.471233787828403,200.0
795,180.7660693736643,19.23393062633569,200.0
796,181.56777161731745,18.432228382682553,200.0
797,181.4781728306831,18.521827169316897,200.0
798,182.6304211187932,17.369578881206788,200.0
799,182.15210801873795,17.847891981262055,200.0
800,182.92111429315284,17.078885706847174,200.0
801,182.74111675126903,17.258883248730964,200.0
802,183.21432163330988,16.78567836669013,200.0
803,182.92070106630715,17.079298933692854,200.0
804,183.93548387096774,16.064516129032256,200.0
805,183.86677075201666,16.133229247983344,200.0
806,184.3764669065874,15.623533093412611,200.00000000000003
807,184.1878115931245,15.81218840687551,200.00000000000003
808,184.36465495289025,15.635345047109753,200.0
809,184.2087765957447,15.79122340425532,200.0
810,184.54545454545453,15.454545454545453,200.0
811,183.57991072681844,16.42008927318155,200.0
812,184.21052631578948,15.789473684210526,200.0
813,184.0,16.0,200.0
814,184.33324243250613,15.666757567493864,200.0
815,185.05697770437655,14.943022295623454,200.0
816,184.72087142579267,15.279128574207352,200.00000000000003
817,184.85668789808918,15.143312101910828,200.0
818,185.49043062200957,14.509569377990431,200.0
819,184.93542983735884,15.06457016264116,200.0
820,185.4235651214128,14.576434878587197,200.0
821,185.14494793132565,14.855052068674357,200.0
822,185.4613457777168,14.538654222283224,200.0
823,185.7994006698396,14.200599330160408,200.0
824,185.41033434650456,14.58966565349544,200.0
825,185.4388723862776,14.561127613722407,200.00000000000003
826,185.85714285714286,14.142857142857142,200.0
827,186.14534482131822,13.85465517868179,200.0
828,185.7516339869281,14.248366013071895,200.0
829,185.70663237972784,14.293367620272152,200.0
830,186.52806048269846,13.47193951730154,200.0
831,186.87343358395992,13.1265664160401,200.00000000000003
832,186.66631601094045,13.33368398905954,200.0
833,186.7026827920683,13.297317207931734,200.00000000000003
834,187.0345881454054,12.96541185459461,200.0
835,186.17021276595744,13.829787234042554,200.0
836,186.2060230790881,13.793976920911904,200.00000000000003
837,186.29966208457728,13.700337915422722,200.0
838,186.43904320987653,13.560956790123457,200.0
839,186.62169948818763,13.378300511812357,200.0
840,186.52267567095535,13.477324329044654,200.0
841,186.52184959349594,13.478150406504064,200.0
842,186.63520663520663,13.364793364793364,200.0
843,186.80783741024703,13.192162589752954,200.0
844,186.66666666666666,13.333333333333334,200.0
845,186.3809184340284,13.619081565971602,200.0
846,186.42288394415357,13.577116055846423,200.0
847,186.73530587764895,13.264694122351061,200.00000000000003
848,187.07779886148006,12.922201138519924,200.0
849,186.5130219098801,13.486978090119884,200.0
850,186.352733686067,13.647266313932981,200.0
851,186.15157661810807,13.848423381891942,200.0
852,186.46830350950202,13.531696490497987,200.0
853,186.6188806811068,13.381119318893203,200.0
854,186.35498201819334,13.645017981806642,199.99999999999997
855,186.70349907918967,13.296500920810312,199.99999999999997
856,186.34533898305085,13.654661016949154,200.0
857,186.814188881121,13.185811118878993,200.0
858,187.72577996715927,12.274220032840724,200.0
859,187.42692923157313,12.573070768426897,200.00000000000003
860,186.62859271214847,13.371407287851511,200.0
861,186.62577390506763,13.374226094932357,200.0
862,187.1482628138975,12.851737186102513,200.00000000000003
863,186.6294227188082,13.370577281191807,200.0
864,187.3934710385671,12.606528961432906,200.0
865,187.8647925033467,12.13520749665328,200.0
866,187.59615384615384,12.403846153846153,200.0
867,187.66637089618456,12.333629103815438,200.0
868,188.30478032605694,11.695219673943077,200.00000000000003
869,188.02395209580837,11.976047904191617,200.0
870,188.02995766851188,11.970042331488115,200.0
871,187.57202609026297,12.42797390973705,200.00000000000003
872,188.16496887379742,11.835031126202603,200.00000000000003
873,188.6304150419315,11.36958495806848,200.0
874,187.66637856525497,12.33362143474503,200.0
875,188.77615927739967,11.223840722600343,200.0
876,187.0015948963317,12.998405103668262,199.99999999999997
877,187.05379587732529,12.94620412267471,200.0
878,187.53785231772653,12.462147682273468,200.0
879,187.8348799210778,12.165120078922218,200.00000000000003
880,188.08749630505469,11.912503694945315,200.0
881,188.48167539267016,11.518324607329843,200.0
882,188.34189066747206,11.658109332527937,200.0
883,188.2665832290363,11.733416770963705,200.00000000000003
884,188.76369030710472,11.236309692895244,199.99999999999997
885,188.82123341139737,11.178766588602654,200.00000000000003
886,188.92449150181108,11.07550849818891,200.0
887,188.53503184713375,11.464968152866243,200.0
888,187.97778308647875,12.02221691352126,200.0
889,188.424317617866,11.575682382133994,200.0
890,188.33809329525363,11.661906704746361,200.0
891,188.45964162419858,11.540358375801413,200.0
892,188.24760244115083,11.752397558849173,200.0
893,188.3851629823904,11.614837017609592,200.0
894,188.33730023801428,11.662699761985719,200.0
895,188.8198757763975,11.180124223602485,200.0
896,188.73158963941088,11.268410360589131,200.00000000000003
897,187.9092431856251,12.090756814374904,200.0
898,188.07369101486748,11.926308985132513,200.0
899,188.7627551020408,11.237244897959183,200.0
900,188.96479021716212,11.035209782837867,200.0
901,189.843861910901,10.156138089098983,200.0
902,189.560364774738,10.439635225262013,200.0
903,189.39280359820089,10.6071964017991,200.0
904,189.83911210530843,10.16088789469156,200.0
905,189.69612526539277,10.303874734607218,199.99999999999997
906,190.50369848538216,9.496301514617823,199.99999999999997
907,189.67698967698968,10.323010323010323,200.0
908,190.74885379521143,9.25114620478859,200.00000000000003
909,190.54955352221364,9.450446477786352,200.0
910,190.65835605765486,9.34164394234515,200.0
911,190.71307561989835,9.286924380101649,200.0
912,191.0164123236395,8.983587676360495,200.0
913,191.7517006802721,8.24829931972789,200.0
914,192.0,8.0,200.0
915,191.1003465101478,8.899653489852202,200.0
916,191.2565695174391,8.743430482560917,200.0
917,191.4636922376508,8.536307762349193,200.0
918,192.05298013245033,7.9470198675496695,200.0
919,190.96863401499164,9.03136598500837,200.0
920,191.01843849034861,8.981561509651398,200.0
921,190.66666666666669,9.333333333333332,200.00000000000003
922,191.07487121140295,8.925128788597073,200.00000000000003
923,190.78907501190324,9.210924988096783,200.00000000000003
924,190.53254437869822,9.467455621301776,200.0
925,190.5514041859971,9.448595814002903,200.0
926,190.39938556067588,9.600614439324117,200.0
927,189.9996913484984,10.000308651501589,200.0
928,190.66666666666669,9.333333333333334,200.00000000000003
929,190.61199510403918,9.388004895960833,200.0
930,190.53121826522394,9.468781734776062,200.0
931,189.8893146019583,10.110685398041719,200.0
932,190.57142857142856,9.428571428571427,199.99999999999997
933,191.73976608187132,8.260233918128653,199.99999999999997
934,191.10563597166615,8.894364028333847,200.0
935,190.77367381060952,9.226326189390486,200.0
936,190.88601753576373,9.11398246423627,200.0
937,190.0059302724804,9.994069727519586,200.0
938,190.69264069264068,9.307359307359308,200.0
939,191.0589410589411,8.941058941058941,200.00000000000003
940,191.64954870837227,8.350451291627762,200.00000000000003
941,191.02564102564102,8.974358974358974,200.0
942,191.25912284291658,8.740877157083418,200.0
943,190.76704545454547,9.232954545454545,200.0
944,190.33868092691623,9.66131907308378,200.0
945,191.1388855506149,8.86111444938509,200.0
946,191.20511049723757,8.79488950276243,200.0
947,190.68799449604404,9.312005503955968,200.0
948,190.37185354691076,9.628146453089245,200.0
949,190.58479532163744,9.415204678362574,200.00000000000003
950,190.81046211588082,9.189537884119165,200.0
951,190.55059523809524,9.449404761904761,200.0
952,190.5301144848183,9.469885515181684,200.0
953,190.87938205585266,9.120617944147355,200.0
954,191.40184809556007,8.598151904439936,200.0
955,191.28890525928068,8.711094740719304,200.0
956,191.2771739130435,8.722826086956522,200.00000000000003
957,190.37998265506056,9.620017344939454,200.0
958,191.16288331342096,8.837116686579053,200.00000000000003
959,191.40738299274884,8.592617007251155,200.0
960,191.8823529411765,8.117647058823529,200.00000000000003
