steps,wild_median,mutant_median,total_counts
814,189.0,0.0,189.0
815,189.0,0.0,189.0
816,189.0,0.0,189.0
817,189.0,0.0,189.0
818,189.0,0.0,189.0
819,189.0,0.0,189.0
820,189.0,0.0,189.0
821,189.0,0.0,189.0
822,189.0,0.0,189.0
823,189.0,0.0,189.0
824,189.0,0.0,189.0
825,189.0,0.0,189.0
826,189.0,0.0,189.0
827,189.0,0.0,189.0
828,189.0,0.0,189.0
829,189.0,0.0,189.0
830,189.0,0.0,189.0
831,189.0,0.0,189.0
832,189.0,0.0,189.0
833,189.0,0.0,189.0
834,189.0,0.0,189.0
835,189.0,0.0,189.0
836,189.0,0.0,189.0
837,189.0,0.0,189.0
838,189.0,0.0,189.0
839,189.0,0.0,189.0
840,189.0,0.0,189.0
841,189.0,0.0,189.0
842,189.0,0.0,189.0
843,189.0,0.0,189.0
844,189.0,0.0,189.0
845,189.0,0.0,189.0
846,189.0,0.0,189.0
847,189.0,0.0,189.0
848,189.0,0.0,189.0
849,189.0,0.0,189.0
850,189.0,0.0,189.0
851,189.0,0.0,189.0
852,189.0,0.0,189.0
853,189.0,0.0,189.0
854,189.0,0.0,189.0
855,189.0,0.0,189.0
856,189.0,0.0,189.0
857,189.0,0.0,189.0
858,189.0,0.0,189.0
859,189.0,0.0,189.0
860,189.0,0.0,189.0
861,189.0,0.0,189.0
862,189.0,0.0,189.0
863,189.0,0.0,189.0
864,189.0,0.0,189.0
865,189.0,0.0,189.0
866,189.0,0.0,189.0
867,189.0,0.0,189.0
868,189.0,0.0,189.0
869,189.0,0.0,189.0
870,189.0,0.0,189.0
871,189.0,0.0,189.0
872,189.0,0.0,189.0
873,189.0,0.0,189.0
874,189.0,0.0,189.0
875,189.0,0.0,189.0
876,189.0,0.0,189.0
877,189.0,0.0,189.0
878,189.0,0.0,189.0
879,189.0,0.0,189.0
880,189.0,0.0,189.0
881,189.0,0.0,189.0
882,189.0,0.0,189.0
883,189.0,0.0,189.0
884,189.0,0.0,189.0
885,189.0,0.0,189.0
886,189.0,0.0,189.0
887,189.0,0.0,189.0
888,189.0,0.0,189.0
889,189.0,0.0,189.0
890,189.0,0.0,189.0
891,189.0,0.0,189.0
892,189.0,0.0,189.0
893,189.0,0.0,189.0
894,189.0,0.0,189.0
895,189.0,0.0,189.0
896,189.0,0.0,189.0
897,189.0,0.0,189.0
898,189.0,0.0,189.0
899,189.0,0.0,189.0
900,189.0,0.0,189.0
901,189.0,0.0,189.0
902,189.0,0.0,189.0
903,189.0,0.0,189.0
904,189.0,0.0,189.0
905,189.0,0.0,189.0
906,189.0,0.0,189.0
907,189.0,0.0,189.0
908,189.0,0.0,189.0
909,189.0,0.0,189.0
910,189.0,0.0,189.0
911,189.0,0.0,189.0
912,189.0,0.0,189.0
913,189.0,0.0,189.0
914,189.0,0.0,189.0
915,189.0,0.0,189.0
916,189.0,0.0,189.0
917,189.0,0.0,189.0
918,189.0,0.0,189.0
919,189.0,0.0,189.0
920,189.0,0.0,189.0
921,189.0,0.0,189.0
922,189.0,0.0,189.0
923,189.0,0.0,189.0
924,189.0,0.0,189.0
925,189.0,0.0,189.0
926,189.0,0.0,189.0
927,189.0,0.0,189.0
928,189.0,0.0,189.0
929,189.0,0.0,189.0
930,189.0,0.0,189.0
931,189.0,0.0,189.0
932,189.0,0.0,189.0
933,189.0,0.0,189.0
934,189.0,0.0,189.0
935,189.0,0.0,189.0
936,189.0,0.0,189.0
937,189.0,0.0,189.0
938,189.0,0.0,189.0
939,189.0,0.0,189.0
940,189.0,0.0,189.0
941,189.0,0.0,189.0
942,189.0,0.0,189.0
943,189.0,0.0,189.0
944,189.0,0.0,189.0
945,189.0,0.0,189.0
946,189.0,0.0,189.0
947,189.0,0.0,189.0
948,189.0,0.0,189.0
949,189.0,0.0,189.0
950,189.0,0.0,189.0
951,189.0,0.0,189.0
952,189.0,0.0,189.0
953,189.0,0.0,189.0
954,189.0,0.0,189.0
955,189.0,0.0,189.0
956,189.0,0.0,189.0
957,189.0,0.0,189.0
958,189.0,0.0,189.0
959,189.0,0.0,189.0
960,189.0,0.0,189.0
